example_id,lambda_value,oracle_action,oracle_correct,oracle_total_tokens,oracle_utility,cost_normalizer
gsm8k-test-13,0.0,VERIFY,1,945,1.0,969.57
gsm8k-test-13,0.05,VERIFY,1,945,0.9512670565302144,969.57
gsm8k-test-13,0.1,VERIFY,1,945,0.9025341130604289,969.57
gsm8k-test-13,0.2,VERIFY,1,945,0.8050682261208577,969.57
gsm8k-test-14,0.0,VERIFY,1,935,1.0,969.57
gsm8k-test-14,0.05,VERIFY,1,935,0.9517827490537042,969.57
gsm8k-test-14,0.1,VERIFY,1,935,0.9035654981074084,969.57
gsm8k-test-14,0.2,VERIFY,1,935,0.8071309962148169,969.57
gsm8k-test-15,0.0,STOP,0,308,0.0,969.57
gsm8k-test-15,0.05,STOP,0,308,-0.01588332972348567,969.57
gsm8k-test-15,0.1,STOP,0,308,-0.03176665944697134,969.57
gsm8k-test-15,0.2,STOP,0,308,-0.06353331889394268,969.57
gsm8k-test-16,0.0,STOP,0,319,0.0,969.57
gsm8k-test-16,0.05,STOP,0,319,-0.01645059149932444,969.57
gsm8k-test-16,0.1,STOP,0,319,-0.03290118299864888,969.57
gsm8k-test-16,0.2,STOP,0,319,-0.06580236599729776,969.57
gsm8k-test-17,0.0,SC-3,1,953,1.0,969.57
gsm8k-test-17,0.05,SC-3,1,953,0.9508545025114226,969.57
gsm8k-test-17,0.1,SC-3,1,953,0.9017090050228451,969.57
gsm8k-test-17,0.2,SC-3,1,953,0.8034180100456904,969.57
gsm8k-test-18,0.0,STOP,0,296,0.0,969.57
gsm8k-test-18,0.05,STOP,0,296,-0.015264498695297916,969.57
gsm8k-test-18,0.1,STOP,0,296,-0.030528997390595832,969.57
gsm8k-test-18,0.2,STOP,0,296,-0.061057994781191664,969.57
gsm8k-test-19,0.0,STOP,1,231,1.0,969.57
gsm8k-test-19,0.05,STOP,1,231,0.9880875027073858,969.57
gsm8k-test-19,0.1,STOP,1,231,0.9761750054147715,969.57
gsm8k-test-19,0.2,STOP,1,231,0.952350010829543,969.57
gsm8k-test-20,0.0,STOP,1,306,1.0,969.57
gsm8k-test-20,0.05,STOP,1,306,0.9842198087812123,969.57
gsm8k-test-20,0.1,STOP,1,306,0.9684396175624246,969.57
gsm8k-test-20,0.2,STOP,1,306,0.9368792351248492,969.57
gsm8k-test-21,0.0,VERIFY,1,920,1.0,969.57
gsm8k-test-21,0.05,VERIFY,1,920,0.9525562878389389,969.57
gsm8k-test-21,0.1,VERIFY,1,920,0.9051125756778778,969.57
gsm8k-test-21,0.2,VERIFY,1,920,0.8102251513557557,969.57
gsm8k-test-22,0.0,STOP,1,269,1.0,969.57
gsm8k-test-22,0.05,STOP,1,269,0.9861278711181245,969.57
gsm8k-test-22,0.1,STOP,1,269,0.9722557422362491,969.57
gsm8k-test-22,0.2,STOP,1,269,0.9445114844724981,969.57
gsm8k-test-23,0.0,STOP,0,325,0.0,969.57
gsm8k-test-23,0.05,STOP,0,325,-0.01676000701341832,969.57
gsm8k-test-23,0.1,STOP,0,325,-0.03352001402683664,969.57
gsm8k-test-23,0.2,STOP,0,325,-0.06704002805367328,969.57
gsm8k-test-24,0.0,STOP,0,311,0.0,969.57
gsm8k-test-24,0.05,STOP,0,311,-0.01603803748053261,969.57
gsm8k-test-24,0.1,STOP,0,311,-0.03207607496106522,969.57
gsm8k-test-24,0.2,STOP,0,311,-0.06415214992213043,969.57
gsm8k-test-25,0.0,STOP,1,236,1.0,969.57
gsm8k-test-25,0.05,STOP,1,236,0.9878296564456408,969.57
gsm8k-test-25,0.1,STOP,1,236,0.9756593128912817,969.57
gsm8k-test-25,0.2,STOP,1,236,0.9513186257825634,969.57
gsm8k-test-26,0.0,STOP,1,278,1.0,969.57
gsm8k-test-26,0.05,STOP,1,278,0.9856637478469837,969.57
gsm8k-test-26,0.1,STOP,1,278,0.9713274956939675,969.57
gsm8k-test-26,0.2,STOP,1,278,0.9426549913879348,969.57
gsm8k-test-27,0.0,STOP,0,322,0.0,969.57
gsm8k-test-27,0.05,STOP,0,322,-0.016605299256371383,969.57
gsm8k-test-27,0.1,STOP,0,322,-0.033210598512742766,969.57
gsm8k-test-27,0.2,STOP,0,322,-0.06642119702548553,969.57
gsm8k-test-28,0.0,STOP,0,341,0.0,969.57
gsm8k-test-28,0.05,STOP,0,341,-0.01758511505100199,969.57
gsm8k-test-28,0.1,STOP,0,341,-0.03517023010200398,969.57
gsm8k-test-28,0.2,STOP,0,341,-0.07034046020400796,969.57
gsm8k-test-29,0.0,STOP,1,209,1.0,969.57
gsm8k-test-29,0.05,STOP,1,209,0.9892220262590633,969.57
gsm8k-test-29,0.1,STOP,1,209,0.9784440525181266,969.57
gsm8k-test-29,0.2,STOP,1,209,0.9568881050362532,969.57
gsm8k-test-30,0.0,STOP,0,319,0.0,969.57
gsm8k-test-30,0.05,STOP,0,319,-0.01645059149932444,969.57
gsm8k-test-30,0.1,STOP,0,319,-0.03290118299864888,969.57
gsm8k-test-30,0.2,STOP,0,319,-0.06580236599729776,969.57
gsm8k-test-31,0.0,STOP,1,245,1.0,969.57
gsm8k-test-31,0.05,STOP,1,245,0.9873655331745,969.57
gsm8k-test-31,0.1,STOP,1,245,0.9747310663490001,969.57
gsm8k-test-31,0.2,STOP,1,245,0.9494621326980002,969.57
gsm8k-test-32,0.0,VERIFY,1,913,1.0,969.57
gsm8k-test-32,0.05,VERIFY,1,913,0.9529172726053817,969.57
gsm8k-test-32,0.1,VERIFY,1,913,0.9058345452107636,969.57
gsm8k-test-32,0.2,VERIFY,1,913,0.8116690904215271,969.57
gsm8k-test-33,0.0,STOP,0,307,0.0,969.57
gsm8k-test-33,0.05,STOP,0,307,-0.01583176047113669,969.57
gsm8k-test-33,0.1,STOP,0,307,-0.03166352094227338,969.57
gsm8k-test-33,0.2,STOP,0,307,-0.06332704188454676,969.57
gsm8k-test-34,0.0,STOP,0,322,0.0,969.57
gsm8k-test-34,0.05,STOP,0,322,-0.016605299256371383,969.57
gsm8k-test-34,0.1,STOP,0,322,-0.033210598512742766,969.57
gsm8k-test-34,0.2,STOP,0,322,-0.06642119702548553,969.57
gsm8k-test-35,0.0,VERIFY,1,912,1.0,969.57
gsm8k-test-35,0.05,VERIFY,1,912,0.9529688418577308,969.57
gsm8k-test-35,0.1,VERIFY,1,912,0.9059376837154615,969.57
gsm8k-test-35,0.2,VERIFY,1,912,0.8118753674309229,969.57
gsm8k-test-36,0.0,VERIFY,1,886,1.0,969.57
gsm8k-test-36,0.05,VERIFY,1,886,0.9543096424188042,969.57
gsm8k-test-36,0.1,VERIFY,1,886,0.9086192848376085,969.57
gsm8k-test-36,0.2,VERIFY,1,886,0.8172385696752169,969.57
gsm8k-test-37,0.0,STOP,0,372,0.0,969.57
gsm8k-test-37,0.05,STOP,0,372,-0.019183761873820353,969.57
gsm8k-test-37,0.1,STOP,0,372,-0.03836752374764071,969.57
gsm8k-test-37,0.2,STOP,0,372,-0.07673504749528141,969.57
gsm8k-test-38,0.0,STOP,0,316,0.0,969.57
gsm8k-test-38,0.05,STOP,0,316,-0.016295883742277504,969.57
gsm8k-test-38,0.1,STOP,0,316,-0.03259176748455501,969.57
gsm8k-test-38,0.2,STOP,0,316,-0.06518353496911002,969.57
gsm8k-test-39,0.0,STOP,1,284,1.0,969.57
gsm8k-test-39,0.05,STOP,1,284,0.9853543323328898,969.57
gsm8k-test-39,0.1,STOP,1,284,0.9707086646657797,969.57
gsm8k-test-39,0.2,STOP,1,284,0.9414173293315593,969.57
gsm8k-test-40,0.0,STOP,1,302,1.0,969.57
gsm8k-test-40,0.05,STOP,1,302,0.9844260857906082,969.57
gsm8k-test-40,0.1,STOP,1,302,0.9688521715812164,969.57
gsm8k-test-40,0.2,STOP,1,302,0.9377043431624328,969.57
gsm8k-test-41,0.0,VERIFY,1,965,1.0,969.57
gsm8k-test-41,0.05,VERIFY,1,965,0.9502356714832348,969.57
gsm8k-test-41,0.1,VERIFY,1,965,0.9004713429664697,969.57
gsm8k-test-41,0.2,VERIFY,1,965,0.8009426859329394,969.57
gsm8k-test-42,0.0,STOP,1,306,1.0,969.57
gsm8k-test-42,0.05,STOP,1,306,0.9842198087812123,969.57
gsm8k-test-42,0.1,STOP,1,306,0.9684396175624246,969.57
gsm8k-test-42,0.2,STOP,1,306,0.9368792351248492,969.57
gsm8k-test-43,0.0,STOP,1,297,1.0,969.57
gsm8k-test-43,0.05,STOP,1,297,0.984683932052353,969.57
gsm8k-test-43,0.1,STOP,1,297,0.9693678641047062,969.57
gsm8k-test-43,0.2,STOP,1,297,0.9387357282094124,969.57
gsm8k-test-44,0.0,STOP,0,347,0.0,969.57
gsm8k-test-44,0.05,STOP,0,347,-0.017894530565095868,969.57
gsm8k-test-44,0.1,STOP,0,347,-0.035789061130191736,969.57
gsm8k-test-44,0.2,STOP,0,347,-0.07157812226038347,969.57
gsm8k-test-45,0.0,STOP,1,307,1.0,969.57
gsm8k-test-45,0.05,STOP,1,307,0.9841682395288633,969.57
gsm8k-test-45,0.1,STOP,1,307,0.9683364790577266,969.57
gsm8k-test-45,0.2,STOP,1,307,0.9366729581154533,969.57
gsm8k-test-46,0.0,STOP,1,293,1.0,969.57
gsm8k-test-46,0.05,STOP,1,293,0.9848902090617491,969.57
gsm8k-test-46,0.1,STOP,1,293,0.969780418123498,969.57
gsm8k-test-46,0.2,STOP,1,293,0.939560836246996,969.57
gsm8k-test-47,0.0,VERIFY,1,921,1.0,969.57
gsm8k-test-47,0.05,VERIFY,1,921,0.9525047185865899,969.57
gsm8k-test-47,0.1,VERIFY,1,921,0.9050094371731798,969.57
gsm8k-test-47,0.2,VERIFY,1,921,0.8100188743463597,969.57
gsm8k-test-48,0.0,STOP,0,298,0.0,969.57
gsm8k-test-48,0.05,STOP,0,298,-0.015367637199995874,969.57
gsm8k-test-48,0.1,STOP,0,298,-0.030735274399991748,969.57
gsm8k-test-48,0.2,STOP,0,298,-0.061470548799983496,969.57
gsm8k-test-49,0.0,VERIFY,1,1035,1.0,969.57
gsm8k-test-49,0.05,VERIFY,1,1035,0.9466258238188063,969.57
gsm8k-test-49,0.1,VERIFY,1,1035,0.8932516476376126,969.57
gsm8k-test-49,0.2,VERIFY,1,1035,0.7865032952752251,969.57
gsm8k-test-50,0.0,STOP,0,314,0.0,969.57
gsm8k-test-50,0.05,STOP,0,314,-0.016192745237579544,969.57
gsm8k-test-50,0.1,STOP,0,314,-0.03238549047515909,969.57
gsm8k-test-50,0.2,STOP,0,314,-0.06477098095031818,969.57
gsm8k-test-51,0.0,VERIFY,1,934,1.0,969.57
gsm8k-test-51,0.05,VERIFY,1,934,0.9518343183060531,969.57
gsm8k-test-51,0.1,VERIFY,1,934,0.9036686366121064,969.57
gsm8k-test-51,0.2,VERIFY,1,934,0.8073372732242128,969.57
gsm8k-test-52,0.0,VERIFY,1,901,1.0,969.57
gsm8k-test-52,0.05,VERIFY,1,901,0.9535361036335696,969.57
gsm8k-test-52,0.1,VERIFY,1,901,0.907072207267139,969.57
gsm8k-test-52,0.2,VERIFY,1,901,0.8141444145342781,969.57
gsm8k-test-53,0.0,STOP,0,317,0.0,969.57
gsm8k-test-53,0.05,STOP,0,317,-0.016347452994626484,969.57
gsm8k-test-53,0.1,STOP,0,317,-0.03269490598925297,969.57
gsm8k-test-53,0.2,STOP,0,317,-0.06538981197850594,969.57
gsm8k-test-54,0.0,STOP,0,302,0.0,969.57
gsm8k-test-54,0.05,STOP,0,302,-0.015573914209391793,969.57
gsm8k-test-54,0.1,STOP,0,302,-0.031147828418783587,969.57
gsm8k-test-54,0.2,STOP,0,302,-0.06229565683756717,969.57
gsm8k-test-55,0.0,VERIFY,1,889,1.0,969.57
gsm8k-test-55,0.05,VERIFY,1,889,0.9541549346617573,969.57
gsm8k-test-55,0.1,VERIFY,1,889,0.9083098693235145,969.57
gsm8k-test-55,0.2,VERIFY,1,889,0.8166197386470291,969.57
gsm8k-test-56,0.0,STOP,0,308,0.0,969.57
gsm8k-test-56,0.05,STOP,0,308,-0.01588332972348567,969.57
gsm8k-test-56,0.1,STOP,0,308,-0.03176665944697134,969.57
gsm8k-test-56,0.2,STOP,0,308,-0.06353331889394268,969.57
gsm8k-test-57,0.0,STOP,0,291,0.0,969.57
gsm8k-test-57,0.05,STOP,0,291,-0.015006652433553017,969.57
gsm8k-test-57,0.1,STOP,0,291,-0.030013304867106034,969.57
gsm8k-test-57,0.2,STOP,0,291,-0.06002660973421207,969.57
gsm8k-test-58,0.0,VERIFY,1,902,1.0,969.57
gsm8k-test-58,0.05,VERIFY,1,902,0.9534845343812205,969.57
gsm8k-test-58,0.1,VERIFY,1,902,0.9069690687624411,969.57
gsm8k-test-58,0.2,VERIFY,1,902,0.8139381375248822,969.57
gsm8k-test-59,0.0,STOP,0,363,0.0,969.57
gsm8k-test-59,0.05,STOP,0,363,-0.01871963860267954,969.57
gsm8k-test-59,0.1,STOP,0,363,-0.03743927720535908,969.57
gsm8k-test-59,0.2,STOP,0,363,-0.07487855441071815,969.57
gsm8k-test-60,0.0,VERIFY,1,941,1.0,969.57
gsm8k-test-60,0.05,VERIFY,1,941,0.9514733335396104,969.57
gsm8k-test-60,0.1,VERIFY,1,941,0.9029466670792207,969.57
gsm8k-test-60,0.2,VERIFY,1,941,0.8058933341584413,969.57
gsm8k-test-61,0.0,STOP,0,309,0.0,969.57
gsm8k-test-61,0.05,STOP,0,309,-0.01593489897583465,969.57
gsm8k-test-61,0.1,STOP,0,309,-0.0318697979516693,969.57
gsm8k-test-61,0.2,STOP,0,309,-0.0637395959033386,969.57
gsm8k-test-62,0.0,STOP,1,297,1.0,969.57
gsm8k-test-62,0.05,STOP,1,297,0.984683932052353,969.57
gsm8k-test-62,0.1,STOP,1,297,0.9693678641047062,969.57
gsm8k-test-62,0.2,STOP,1,297,0.9387357282094124,969.57
gsm8k-test-63,0.0,VERIFY,1,988,1.0,969.57
gsm8k-test-63,0.05,VERIFY,1,988,0.9490495786792084,969.57
gsm8k-test-63,0.1,VERIFY,1,988,0.8980991573584166,969.57
gsm8k-test-63,0.2,VERIFY,1,988,0.7961983147168332,969.57
gsm8k-test-64,0.0,STOP,0,285,0.0,969.57
gsm8k-test-64,0.05,STOP,0,285,-0.014697236919459143,969.57
gsm8k-test-64,0.1,STOP,0,285,-0.029394473838918286,969.57
gsm8k-test-64,0.2,STOP,0,285,-0.05878894767783657,969.57
gsm8k-test-65,0.0,STOP,0,284,0.0,969.57
gsm8k-test-65,0.05,STOP,0,284,-0.014645667667110163,969.57
gsm8k-test-65,0.1,STOP,0,284,-0.029291335334220327,969.57
gsm8k-test-65,0.2,STOP,0,284,-0.05858267066844065,969.57
gsm8k-test-66,0.0,VERIFY,1,860,1.0,969.57
gsm8k-test-66,0.05,VERIFY,1,860,0.9556504429798777,969.57
gsm8k-test-66,0.1,VERIFY,1,860,0.9113008859597553,969.57
gsm8k-test-66,0.2,VERIFY,1,860,0.8226017719195107,969.57
gsm8k-test-67,0.0,STOP,1,284,1.0,969.57
gsm8k-test-67,0.05,STOP,1,284,0.9853543323328898,969.57
gsm8k-test-67,0.1,STOP,1,284,0.9707086646657797,969.57
gsm8k-test-67,0.2,STOP,1,284,0.9414173293315593,969.57
gsm8k-test-68,0.0,STOP,0,310,0.0,969.57
gsm8k-test-68,0.05,STOP,0,310,-0.015986468228183625,969.57
gsm8k-test-68,0.1,STOP,0,310,-0.03197293645636725,969.57
gsm8k-test-68,0.2,STOP,0,310,-0.0639458729127345,969.57
gsm8k-test-69,0.0,STOP,0,295,0.0,969.57
gsm8k-test-69,0.05,STOP,0,295,-0.015212929442948936,969.57
gsm8k-test-69,0.1,STOP,0,295,-0.030425858885897872,969.57
gsm8k-test-69,0.2,STOP,0,295,-0.060851717771795745,969.57
gsm8k-test-70,0.0,STOP,0,325,0.0,969.57
gsm8k-test-70,0.05,STOP,0,325,-0.01676000701341832,969.57
gsm8k-test-70,0.1,STOP,0,325,-0.03352001402683664,969.57
gsm8k-test-70,0.2,STOP,0,325,-0.06704002805367328,969.57
gsm8k-test-71,0.0,STOP,1,307,1.0,969.57
gsm8k-test-71,0.05,STOP,1,307,0.9841682395288633,969.57
gsm8k-test-71,0.1,STOP,1,307,0.9683364790577266,969.57
gsm8k-test-71,0.2,STOP,1,307,0.9366729581154533,969.57
gsm8k-test-72,0.0,STOP,1,315,1.0,969.57
gsm8k-test-72,0.05,STOP,1,315,0.9837556855100715,969.57
gsm8k-test-72,0.1,STOP,1,315,0.967511371020143,969.57
gsm8k-test-72,0.2,STOP,1,315,0.9350227420402859,969.57
gsm8k-test-73,0.0,STOP,0,364,0.0,969.57
gsm8k-test-73,0.05,STOP,0,364,-0.01877120785502852,969.57
gsm8k-test-73,0.1,STOP,0,364,-0.03754241571005704,969.57
gsm8k-test-73,0.2,STOP,0,364,-0.07508483142011407,969.57
gsm8k-test-74,0.0,VERIFY,1,877,1.0,969.57
gsm8k-test-74,0.05,VERIFY,1,877,0.954773765689945,969.57
gsm8k-test-74,0.1,VERIFY,1,877,0.9095475313798901,969.57
gsm8k-test-74,0.2,VERIFY,1,877,0.8190950627597802,969.57
gsm8k-test-75,0.0,STOP,1,279,1.0,969.57
gsm8k-test-75,0.05,STOP,1,279,0.9856121785946348,969.57
gsm8k-test-75,0.1,STOP,1,279,0.9712243571892695,969.57
gsm8k-test-75,0.2,STOP,1,279,0.9424487143785389,969.57
gsm8k-test-76,0.0,STOP,1,276,1.0,969.57
gsm8k-test-76,0.05,STOP,1,276,0.9857668863516816,969.57
gsm8k-test-76,0.1,STOP,1,276,0.9715337727033634,969.57
gsm8k-test-76,0.2,STOP,1,276,0.9430675454067267,969.57
gsm8k-test-77,0.0,STOP,1,309,1.0,969.57
gsm8k-test-77,0.05,STOP,1,309,0.9840651010241653,969.57
gsm8k-test-77,0.1,STOP,1,309,0.9681302020483307,969.57
gsm8k-test-77,0.2,STOP,1,309,0.9362604040966614,969.57
gsm8k-test-78,0.0,SC-3,1,814,1.0,969.57
gsm8k-test-78,0.05,SC-3,1,814,0.9580226285879307,969.57
gsm8k-test-78,0.1,SC-3,1,814,0.9160452571758615,969.57
gsm8k-test-78,0.2,SC-3,1,814,0.832090514351723,969.57
gsm8k-test-79,0.0,STOP,1,231,1.0,969.57
gsm8k-test-79,0.05,STOP,1,231,0.9880875027073858,969.57
gsm8k-test-79,0.1,STOP,1,231,0.9761750054147715,969.57
gsm8k-test-79,0.2,STOP,1,231,0.952350010829543,969.57
gsm8k-test-80,0.0,STOP,1,292,1.0,969.57
gsm8k-test-80,0.05,STOP,1,292,0.984941778314098,969.57
gsm8k-test-80,0.1,STOP,1,292,0.969883556628196,969.57
gsm8k-test-80,0.2,STOP,1,292,0.9397671132563921,969.57
gsm8k-test-81,0.0,VERIFY,1,982,1.0,969.57
gsm8k-test-81,0.05,VERIFY,1,982,0.9493589941933022,969.57
gsm8k-test-81,0.1,VERIFY,1,982,0.8987179883866043,969.57
gsm8k-test-81,0.2,VERIFY,1,982,0.7974359767732088,969.57
gsm8k-test-82,0.0,STOP,1,329,1.0,969.57
gsm8k-test-82,0.05,STOP,1,329,0.9830337159771858,969.57
gsm8k-test-82,0.1,STOP,1,329,0.9660674319543715,969.57
gsm8k-test-82,0.2,STOP,1,329,0.932134863908743,969.57
gsm8k-test-83,0.0,VERIFY,1,1024,1.0,969.57
gsm8k-test-83,0.05,VERIFY,1,1024,0.9471930855946451,969.57
gsm8k-test-83,0.1,VERIFY,1,1024,0.8943861711892901,969.57
gsm8k-test-83,0.2,VERIFY,1,1024,0.7887723423785802,969.57
gsm8k-test-84,0.0,VERIFY,1,923,1.0,969.57
gsm8k-test-84,0.05,VERIFY,1,923,0.952401580081892,969.57
gsm8k-test-84,0.1,VERIFY,1,923,0.9048031601637839,969.57
gsm8k-test-84,0.2,VERIFY,1,923,0.8096063203275679,969.57
gsm8k-test-85,0.0,STOP,0,292,0.0,969.57
gsm8k-test-85,0.05,STOP,0,292,-0.015058221685901997,969.57
gsm8k-test-85,0.1,STOP,0,292,-0.030116443371803994,969.57
gsm8k-test-85,0.2,STOP,0,292,-0.06023288674360799,969.57
gsm8k-test-86,0.0,STOP,0,287,0.0,969.57
gsm8k-test-86,0.05,STOP,0,287,-0.014800375424157101,969.57
gsm8k-test-86,0.1,STOP,0,287,-0.029600750848314202,969.57
gsm8k-test-86,0.2,STOP,0,287,-0.059201501696628404,969.57
gsm8k-test-87,0.0,STOP,1,246,1.0,969.57
gsm8k-test-87,0.05,STOP,1,246,0.9873139639221511,969.57
gsm8k-test-87,0.1,STOP,1,246,0.9746279278443021,969.57
gsm8k-test-87,0.2,STOP,1,246,0.9492558556886043,969.57
gsm8k-test-88,0.0,STOP,1,224,1.0,969.57
gsm8k-test-88,0.05,STOP,1,224,0.9884484874738286,969.57
gsm8k-test-88,0.1,STOP,1,224,0.9768969749476573,969.57
gsm8k-test-88,0.2,STOP,1,224,0.9537939498953144,969.57
gsm8k-test-89,0.0,STOP,0,299,0.0,969.57
gsm8k-test-89,0.05,STOP,0,299,-0.015419206452344854,969.57
gsm8k-test-89,0.1,STOP,0,299,-0.030838412904689708,969.57
gsm8k-test-89,0.2,STOP,0,299,-0.061676825809379415,969.57
gsm8k-test-90,0.0,STOP,1,216,1.0,969.57
gsm8k-test-90,0.05,STOP,1,216,0.9888610414926204,969.57
gsm8k-test-90,0.1,STOP,1,216,0.9777220829852409,969.57
gsm8k-test-90,0.2,STOP,1,216,0.9554441659704818,969.57
gsm8k-test-91,0.0,STOP,0,327,0.0,969.57
gsm8k-test-91,0.05,STOP,0,327,-0.01686314551811628,969.57
gsm8k-test-91,0.1,STOP,0,327,-0.03372629103623256,969.57
gsm8k-test-91,0.2,STOP,0,327,-0.06745258207246511,969.57
gsm8k-test-92,0.0,STOP,1,260,1.0,969.57
gsm8k-test-92,0.05,STOP,1,260,0.9865919943892654,969.57
gsm8k-test-92,0.1,STOP,1,260,0.9731839887785307,969.57
gsm8k-test-92,0.2,STOP,1,260,0.9463679775570614,969.57
gsm8k-test-93,0.0,VERIFY,1,917,1.0,969.57
gsm8k-test-93,0.05,VERIFY,1,917,0.9527109955959858,969.57
gsm8k-test-93,0.1,VERIFY,1,917,0.9054219911919716,969.57
gsm8k-test-93,0.2,VERIFY,1,917,0.8108439823839434,969.57
gsm8k-test-94,0.0,STOP,0,306,0.0,969.57
gsm8k-test-94,0.05,STOP,0,306,-0.01578019121878771,969.57
gsm8k-test-94,0.1,STOP,0,306,-0.03156038243757542,969.57
gsm8k-test-94,0.2,STOP,0,306,-0.06312076487515084,969.57
gsm8k-test-95,0.0,STOP,0,332,0.0,969.57
gsm8k-test-95,0.05,STOP,0,332,-0.017120991779861174,969.57
gsm8k-test-95,0.1,STOP,0,332,-0.03424198355972235,969.57
gsm8k-test-95,0.2,STOP,0,332,-0.0684839671194447,969.57
gsm8k-test-96,0.0,SC-3,1,894,1.0,969.57
gsm8k-test-96,0.05,SC-3,1,894,0.9538970884000124,969.57
gsm8k-test-96,0.1,SC-3,1,894,0.9077941768000247,969.57
gsm8k-test-96,0.2,SC-3,1,894,0.8155883536000494,969.57
gsm8k-test-97,0.0,STOP,0,294,0.0,969.57
gsm8k-test-97,0.05,STOP,0,294,-0.015161360190599958,969.57
gsm8k-test-97,0.1,STOP,0,294,-0.030322720381199916,969.57
gsm8k-test-97,0.2,STOP,0,294,-0.06064544076239983,969.57
gsm8k-test-98,0.0,STOP,0,323,0.0,969.57
gsm8k-test-98,0.05,STOP,0,323,-0.01665686850872036,969.57
gsm8k-test-98,0.1,STOP,0,323,-0.03331373701744072,969.57
gsm8k-test-98,0.2,STOP,0,323,-0.06662747403488144,969.57
gsm8k-test-99,0.0,STOP,1,286,1.0,969.57
gsm8k-test-99,0.05,STOP,1,286,0.9852511938281919,969.57
gsm8k-test-99,0.1,STOP,1,286,0.9705023876563837,969.57
gsm8k-test-99,0.2,STOP,1,286,0.9410047753127675,969.57
